eNodeB,Feature,Min,Max,Mean,Std. Deviation,Variance,Skewness,Kurtosis,Sum,Median,Missing,Row count
TRI165L,outgoing_ho_success_rate_%,0.9845333333333333,1.0,0.9948902599257354,0.0013828192203453615,1.9121889961565537e-06,-0.9384142960139978,8.964544907256169,387.0123111111111,0.9949499999999999,0,389
TRI165L,intra_rat_ho_success_rate_%,0.9691333333333333,1.0,0.9933017566409598,0.004092049320639424,1.6744867642545576e-05,-2.0451187330754705,5.807955980616413,386.39438333333334,0.994388888888889,0,389
TRI165L,no_ping_pong_ho_count,0.0,25797.0,3639.2956298200515,6996.032668628849,48944473.10052209,1.6606495530121737,1.3265153016845241,1415686.0,0.0,0,389
TRI166L,ps_traffic_volume_gb,0.0,2290.9558,1664.604514395887,243.12401169652804,59109.2850634135,-1.478543689161914,7.020022759267611,647531.1561,1714.1165,0,389
TRI166L,ul_prb_util_%,0.0,0.20706666666666665,0.1480373907455013,0.020482967616244373,0.0004195519623681157,-0.6421576317112255,6.255432767720354,57.586545,0.1435,0,389
TRI166L,dl_prb_available_bandwidth,0.0,100.0,96.24061696658097,9.096509788925678,82.74649034002069,-5.630173007009546,47.03060022616541,37437.6,100.0,0,389
TRI166L,mean_no_rrc_users,0.0,583.1419,431.2200868894601,48.10814223148833,2314.393348965111,-3.340005559054858,24.361788850770836,167744.6138,436.4978,0,389
TRI166L,max_active_no_users_uplane,0.0,824.0,554.1748071979434,61.02023732899568,3723.469363686958,-1.8260416421483756,18.470387545697363,215574.0,555.0,0,389
TRI166L,rrc_success_rate_%,0.99668,1.0,0.9988205012853469,0.0003633823720982144,1.3204674835172517e-07,-0.6929941540943902,3.027595180118566,388.54117499999995,0.9988833333333332,0,389
TRI166L,erab_setup_success_rate_%,0.9914733333333333,1.0,0.9983435347043702,0.000755180814210485,5.70298062151611e-07,-2.8910514521270496,19.130794445064993,388.355635,0.9985666666666667,0,389
TRI166L,erab_drop_rate_%,0.0,0.0027500000000000003,0.0006306383890317053,0.0003161155215533215,9.992902296692846e-08,1.592559364219431,9.066379086063717,0.24531833333333336,0.0006799999999999999,0,389
TRI166L,rrc_drop_rate_%,0.0,0.012583333333333334,0.000968363324764353,0.0011047489674905816,1.220470281171506e-06,6.638842233195746,51.86319763747739,0.3766933333333333,0.0007533333333333333,0,389
TRI166L,cell_ul_bler_rate_%,0.0,0.060200000000000004,0.04164837617823479,0.004504988962980801,2.0294925556578827e-05,-0.3234793411313,23.86567751722614,16.201218333333333,0.04165,0,389
TRI166L,cell_dl_bler_rate_%,0.0,0.11599999999999999,0.09737333761782349,0.006997971882904505,4.8971610473922027e-05,-6.285651130572845,96.77538393300014,37.87822833333334,0.09599999999999999,0,389
TRI166L,dl_avg_mcs,8.005,10.47,9.15614733676976,0.6003449006172757,0.3604139996971667,-0.19497851084171394,-1.1004846980639502,3552.5851666666667,9.340333333333334,1,389
TRI166L,ul_avg_mcs,9.869166666666667,14.206666666666667,11.69023883161512,0.7822046714862231,0.6118441480948702,0.19083268340966,0.21364947192112993,4535.812666666667,11.861666666666668,1,389
TRI166L,avg_cqi,0.0,8.995613333333333,7.939405719794344,0.5534542972364881,0.30631165912953495,-7.673212752250128,108.2675862505442,3088.428825,8.060793333333333,0,389
TRI166L,avg_ta_km,0.33416666666666667,0.436,0.38638874570446735,0.02239563492923313,0.000501564463883487,-0.0809138703086246,-0.6116879666806243,149.91883333333334,0.3873333333333333,1,389
TRI166L,avg_rssi_dbm,-120.0,-84.23443999999999,-86.68461796915169,2.5552746927812398,6.529428755568259,-9.700114143174963,107.46087078233461,-33720.31639000001,-86.37030833333334,0,389
